gbifID	species	country
1934947213	Numenius arquata	Netherlands
1934947216	Vanellus vanellus	Netherlands
1934947220	Turdus iliacus	Netherlands
1934947223	Turdus viscivorus	Netherlands
1934947226	Certhia familiaris	Netherlands
1934947227	Coccothraustes coccothraustes	Netherlands
1934947245	Galerida cristata	Netherlands
1934947248	Ardea cinerea	Netherlands
1934947254	Corvus corone	Netherlands
1934947255	Turdus pilaris	Netherlands
1934947260	Turdus iliacus	Netherlands
1934947261	Numenius arquata	Netherlands
1934947280	Corvus frugilegus	Netherlands
1934947285	Spinus spinus	Netherlands
1934947299	Fringilla coelebs	Netherlands
1934947303	Anas platyrhynchos	Netherlands
1934947463	Numenius arquata	Netherlands
1934947480	Phylloscopus inornatus	Netherlands
1934947504	Athene noctua	Netherlands
1934947540	Turdus iliacus	Netherlands
1934948527	Alauda arvensis	Netherlands
1934948550	Erithacus rubecula	Netherlands
1934948557	Erithacus rubecula	Netherlands
1934948559	Alauda arvensis	Netherlands
1934948571	Erithacus rubecula	Netherlands
1934948573	Passer domesticus	Netherlands
1934948579	Erithacus rubecula	Netherlands
1934948584	Cyanistes caeruleus	Netherlands
1934948589	Fulica atra	Netherlands
1934948592	Passer domesticus	Netherlands
1934948595	Erithacus rubecula	Netherlands
1934948597	Pica pica	Netherlands
1934948600	Erithacus rubecula	Netherlands
1934948608	Erithacus rubecula	Netherlands
1934948613	Erithacus rubecula	Netherlands
1934948614	Turdus iliacus	Netherlands
1934948620	Erithacus rubecula	Netherlands
1934948622	Turdus merula	Netherlands
1934948623	Coccothraustes coccothraustes	Netherlands
1934948629	Turdus iliacus	Netherlands
1934948633	Saxicola rubicola	Netherlands
1934948646	Erithacus rubecula	Netherlands
1934948670	Loxia curvirostra	Netherlands
1934948680	Garrulus glandarius	Netherlands
1934948707	Loxia curvirostra	Netherlands
1934948708	Coloeus monedula	Netherlands
1934948917	Ficedula parva	Netherlands
1934948940	Sylvia atricapilla	Netherlands
1934948943	Hippolais polyglotta	Netherlands
1934948944	Ficedula hypoleuca	Netherlands
1934948947	Dendrocopos major	Netherlands
1934948967	Sylvia atricapilla	Netherlands
1934948979	Sylvia curruca	Netherlands
1934948989	Hippolais icterina	Netherlands
1934948997	Setophaga striata	Netherlands
1934949003	Dryocopus martius	Netherlands
1934949008	Dryocopus martius	Netherlands
1934949009	Dryocopus martius	Netherlands
1934949011	Fringilla montifringilla	Netherlands
1934949013	Dryocopus martius	Netherlands
1934949016	Coccothraustes coccothraustes	Netherlands
1934949037	Emberiza citrinella	Netherlands
1934949039	Hirundo rustica	Netherlands
1934949045	Chloris chloris	Netherlands
1934949054	Coccothraustes coccothraustes	Netherlands
1934949055	Ficedula hypoleuca	Netherlands
1934949060	Dryocopus martius	Netherlands
1934949063	Emberiza citrinella	Netherlands
1934949064	Fringilla coelebs	Netherlands
1934949070	Fringilla coelebs	Netherlands
1934949071	Carduelis carduelis	Netherlands
1934949074	Acanthis flammea	Netherlands
1934949085	Pyrrhula pyrrhula	Netherlands
1934949103	Hippolais polyglotta	Netherlands
1934949155	Anthus pratensis	Netherlands
1934949163	Anthus pratensis	Netherlands
1934949166	Motacilla alba	Netherlands
1934949170	Motacilla cinerea	Netherlands
1934949173	Dendrocopos minor	Netherlands
1934949179	Poecile montanus	Netherlands
1934949182	Anthus trivialis	Netherlands
1934949190	Periparus ater	Netherlands
1934949191	Cuculus canorus	Netherlands
1934949202	Anthus trivialis	Netherlands
1934949204	Panurus biarmicus	Netherlands
1934949205	Haematopus ostralegus	Netherlands
1934949219	Acrocephalus palustris	Netherlands
1934949244	Parus major	Netherlands
1934949266	Anthus hodgsoni	Netherlands
1934949277	Anthus trivialis	Netherlands
1934949299	Parus major	Netherlands
1934949320	Anthus trivialis	Netherlands
1934949334	Periparus ater	Netherlands
1934949387	Anas platyrhynchos	Netherlands
1934949577	Motacilla cinerea	Netherlands
1934949602	Turdus philomelos	Netherlands
1934949612	Fringilla coelebs	Netherlands
1934949613	Emberiza citrinella	Netherlands
1934949664	Passer domesticus	Netherlands
1934949686	Sitta europaea	Netherlands
1934949692	Lophophanes cristatus	Netherlands
1934951279	Numenius arquata	Netherlands
1934952746	Dendrocopos medius	Netherlands
1934952794	Dendrocopos medius	Netherlands
1934953076	Branta canadensis	Netherlands
1934953099	Coloeus monedula	Netherlands
1934953108	Fulica atra	Netherlands
1934953192	Branta leucopsis	Netherlands
1934953202	Poecile palustris	Netherlands
1934953221	Poecile palustris	Netherlands
1934953275	Jynx torquilla	Netherlands
1934953647	Turdus philomelos	Netherlands
1934953659	Cettia cetti	Netherlands
1934953675	Anas crecca	Netherlands
1934954092	Turdus merula	Netherlands
1934954118	Turdus philomelos	Netherlands
1934954158	Erithacus rubecula	Netherlands
1934954429	Pyrrhula pyrrhula	Netherlands
1934954437	Poecile palustris	Netherlands
1934954445	Anser anser	Netherlands
1934954513	Turdus philomelos	Netherlands
1934954546	Accipiter gentilis	Netherlands
1934954598	Turdus philomelos	Netherlands
1934954601	Dendrocopos medius	Netherlands
1934954612	Dendrocopos medius	Netherlands
1934954614	Certhia familiaris	Netherlands
1934954630	Periparus ater	Netherlands
1934954636	Sitta europaea	Netherlands
1934954652	Dendrocopos minor	Netherlands
1934954770	Fulica atra	Netherlands
1934954775	Dendrocopos major	Netherlands
1934954836	Parus major	Netherlands
1934954837	Motacilla cinerea	Netherlands
1934954851	Anser anser	Netherlands
1934954858	Troglodytes troglodytes	Netherlands
1934954868	Certhia brachydactyla	Netherlands
1934955446	Saxicola rubicola	Netherlands
1934955468	Motacilla flava	Netherlands
1934955476	Phylloscopus collybita	Netherlands
1934955484	Haematopus ostralegus	Netherlands
1934955522	Linaria cannabina	Netherlands
1934955533	Turdus iliacus	Netherlands
1934955537	Luscinia svecica	Netherlands
1934955541	Fulica atra	Netherlands
1934955544	Motacilla alba	Netherlands
1934955551	Buteo buteo	Netherlands
1934955558	Phylloscopus trochilus	Netherlands
1934955562	Luscinia svecica	Netherlands
1934955594	Dendrocopos minor	Netherlands
1934955615	Luscinia svecica	Netherlands
1934955619	Branta canadensis	Netherlands
1934955620	Gallinula chloropus	Netherlands
1934955626	Ardea cinerea	Netherlands
1934955634	Branta canadensis	Netherlands
1934956608	Ficedula hypoleuca	Netherlands
1934956631	Streptopelia turtur	Netherlands
1934956640	Phylloscopus sibillatrix	Netherlands
1934956654	Remiz pendulinus	Netherlands
1934956659	Ficedula hypoleuca	Netherlands
1934956665	Poecile palustris	Netherlands
1934956667	Remiz pendulinus	Netherlands
1934956680	Hirundo rustica	Netherlands
1934956708	Tachybaptus ruficollis	Netherlands
1934956724	Phylloscopus sibillatrix	Netherlands
1934956735	Dendrocopos minor	Netherlands
1934956749	Phylloscopus sibillatrix	Netherlands
1934956751	Sylvia curruca	Netherlands
1934956782	Motacilla flava	Netherlands
1934956814	Jynx torquilla	Netherlands
1934956894	Fringilla coelebs	Netherlands
1934957120	Troglodytes troglodytes	Netherlands
1934957130	Lullula arborea	Netherlands
1934957132	Passer domesticus	Netherlands
1934957144	Poecile palustris	Netherlands
1934957166	Passer domesticus	Netherlands
1934957170	Jynx torquilla	Netherlands
1934957177	Sylvia atricapilla	Netherlands
1934957180	Vanellus vanellus	Netherlands
1934957183	Turdus philomelos	Netherlands
1934957185	Sylvia borin	Netherlands
1934957219	Jynx torquilla	Netherlands
1934957220	Luscinia luscinia	Netherlands
1934957221	Hippolais icterina	Netherlands
1934957224	Passer domesticus	Netherlands
1934957225	Ficedula hypoleuca	Netherlands
1934957247	Jynx torquilla	Netherlands
1934957253	Setophaga striata	Netherlands
1934957286	Hippolais icterina	Netherlands
1934957292	Turdus philomelos	Netherlands
1934957304	Poecile montanus	Netherlands
1934957310	Sturnus vulgaris	Netherlands
1934957332	Luscinia luscinia	Netherlands
1934957339	Aegithalos caudatus	Netherlands
1934957354	Tachybaptus ruficollis	Netherlands
1934957394	Coccothraustes coccothraustes	Netherlands
1934957463	Luscinia svecica	Netherlands
1934957465	Charadrius dubius	Netherlands
1934957469	Botaurus stellaris	Netherlands
1934957505	Serinus serinus	Netherlands
1934957518	Jynx torquilla	Netherlands
1934957636	Acrocephalus palustris	Netherlands
1934957647	Podiceps cristatus	Netherlands
1934957668	Charadrius dubius	Netherlands
1934957702	Sylvia curruca	Netherlands
1934957720	Limosa limosa	Netherlands
1934957837	Phoenicurus phoenicurus	Netherlands
1934958029	Luscinia megarhynchos	Netherlands
1934958062	Turdus philomelos	Netherlands
1934958073	Erithacus rubecula	Netherlands
1934958085	Sylvia atricapilla	Netherlands
1934958099	Dryocopus martius	Netherlands
1934958112	Fringilla coelebs	Netherlands
1934958126	Erithacus rubecula	Netherlands
1934958133	Fringilla coelebs	Netherlands
1934958157	Phylloscopus sibillatrix	Netherlands
1934958194	Carpodacus erythrinus	Netherlands
1934958211	Tyto alba	Netherlands
1934958323	Hippolais polyglotta	Netherlands
1934958608	Phylloscopus trochiloides	Netherlands
1934958618	Dendrocopos major	Netherlands
1934958619	Asio otus	Netherlands
1934958622	Garrulus glandarius	Netherlands
1934958638	Acrocephalus scirpaceus	Netherlands
1934958650	Prunella modularis	Netherlands
1934958656	Dendrocopos major	Netherlands
1934958659	Locustella fluviatilis	Netherlands
1934958661	Poecile palustris	Netherlands
1934958662	Turdus philomelos	Netherlands
1934958665	Dendrocopos major	Netherlands
1934958667	Carpodacus erythrinus	Netherlands
1934958696	Dendrocopos major	Netherlands
1934958706	Acrocephalus arundinaceus	Netherlands
1934958736	Haematopus ostralegus	Netherlands
1934958737	Locustella naevia	Netherlands
1934958754	Regulus regulus	Netherlands
1934958809	Loxia curvirostra	Netherlands
1934959410	Parus major	Netherlands
1934959510	Phylloscopus trochilus	Netherlands
1934959522	Streptopelia decaocto	Netherlands
1934959550	Haematopus ostralegus	Netherlands
1934959555	Caprimulgus europaeus	Netherlands
1934959558	Corvus corax	Netherlands
1934959567	Caprimulgus europaeus	Netherlands
1934959568	Coloeus monedula	Netherlands
1934959588	Crex crex	Netherlands
1934959602	Pica pica	Netherlands
1934959605	Crex crex	Netherlands
1934959626	Charadrius dubius	Netherlands
1934959695	Coloeus monedula	Netherlands
1934959739	Certhia familiaris	Netherlands
1934959984	Cyanistes caeruleus	Netherlands
1934960021	Crex crex	Netherlands
1934960036	Bubo bubo	Netherlands
1934960142	Caprimulgus europaeus	Netherlands
1934960259	Acrocephalus schoenobaenus	Netherlands
1934960262	Porzana porzana	Netherlands
1934960278	Apus apus	Netherlands
1934960303	Vanellus vanellus	Netherlands
1934960304	Apus apus	Netherlands
1934960315	Turdus merula	Netherlands
1934960329	Haematopus ostralegus	Netherlands
1934960402	Anser anser	Netherlands
1934960508	Tringa nebularia	Netherlands
1934960658	Passer domesticus	Netherlands
1934960672	Columba palumbus	Netherlands
1934960682	Tringa nebularia	Netherlands
1934960688	Delichon urbicum	Netherlands
1934960698	Anser anser	Netherlands
1934960705	Chloris chloris	Netherlands
1934960707	Pluvialis apricaria	Netherlands
1934960710	Passer domesticus	Netherlands
1934960711	Tringa ochropus	Netherlands
1934960718	Tringa nebularia	Netherlands
1934960721	Tringa ochropus	Netherlands
1934960740	Passer domesticus	Netherlands
1934960936	Apus apus	Netherlands
1934962246	Streptopelia decaocto	Netherlands
1934962268	Anser anser	Netherlands
1934962284	Fringilla coelebs	Netherlands
1934962458	Alauda arvensis	Netherlands
1934962553	Phylloscopus collybita	Netherlands
1934962580	Parus major	Netherlands
1934962583	Tringa nebularia	Netherlands
1934962590	Prunella modularis	Netherlands
1934962591	Erithacus rubecula	Netherlands
1934962597	Fringilla montifringilla	Netherlands
1934962612	Pluvialis apricaria	Netherlands
1934962625	Motacilla flava	Netherlands
1934962635	Anthus trivialis	Netherlands
1934962647	Turdus merula	Netherlands
1934962648	Calidris alpina	Netherlands
1934962660	Turdus philomelos	Netherlands
1934962665	Phylloscopus collybita	Netherlands
1934962673	Phylloscopus collybita	Netherlands
1934962686	Emberiza citrinella	Netherlands
1934962703	Charadrius hiaticula	Netherlands
1934962721	Emberiza citrinella	Netherlands
1934962728	Erithacus rubecula	Netherlands
1934962735	Gallinula chloropus	Netherlands
1934962779	Tyto alba	Netherlands
1934962855	Chloris chloris	Netherlands
1934962861	Phylloscopus collybita	Netherlands
1934962883	Prunella modularis	Netherlands
1934962898	Coloeus monedula	Netherlands
1934962914	Prunella modularis	Netherlands
1934962918	Turdus merula	Netherlands
1934962939	Phylloscopus collybita	Netherlands
1934962958	Motacilla cinerea	Netherlands
1934962978	Corvus corax	Netherlands
1934963007	Turdus merula	Netherlands
1934963132	Turdus merula	Netherlands
1934963154	Pluvialis apricaria	Netherlands
1934963193	Parus major	Netherlands
1934963252	Loxia curvirostra	Netherlands
1934963262	Parus major	Netherlands
1934963280	Pica pica	Netherlands
1934963306	Fringilla coelebs	Netherlands
1934963377	Fringilla montifringilla	Netherlands
1934963379	Phylloscopus inornatus	Netherlands
1934963388	Regulus ignicapilla	Netherlands
1934963442	Acanthis flammea	Netherlands
1934963450	Rallus aquaticus	Netherlands
1934963454	Phylloscopus inornatus	Netherlands
1934963495	Loxia curvirostra	Netherlands
1934964493	Turdus pilaris	Netherlands
1934964537	Bombycilla garrulus	Netherlands
1934964581	Erithacus rubecula	Netherlands
1934964609	Erithacus rubecula	Netherlands
1934964610	Regulus ignicapilla	Netherlands
1934964616	Parus major	Netherlands
1934964620	Turdus merula	Netherlands
1934964636	Pica pica	Netherlands
1934964996	Regulus regulus	Netherlands
1934965012	Branta leucopsis	Netherlands
1934965047	Gallinago gallinago	Netherlands
1934965071	Bombycilla garrulus	Netherlands
1934965181	Gallinago gallinago	Netherlands
1934965225	Bombycilla garrulus	Netherlands
1934965234	Tyto alba	Netherlands
1934965237	Corvus frugilegus	Netherlands
1934965299	Regulus regulus	Netherlands
1934965536	Turdus pilaris	Netherlands
1934965543	Anser anser	Netherlands
1934965548	Larus ridibundus	Netherlands
1934965554	Ardea cinerea	Netherlands
1934965567	Turdus merula	Netherlands
1934965597	Numenius arquata	Netherlands
1934966827	Ardea cinerea	Netherlands
1934966939	Larus ridibundus	Netherlands
1934968451	Sylvia curruca	Netherlands
1934968595	Prunella modularis	Netherlands
1934968748	Bubo bubo	Netherlands
1934968750	Streptopelia decaocto	Netherlands
1934968751	Streptopelia decaocto	Netherlands
1934968778	Dendrocopos medius	Netherlands
1934968790	Certhia familiaris	Netherlands
1934968791	Numenius arquata	Netherlands
1934968792	Cyanistes caeruleus	Netherlands
1934968794	Lophophanes cristatus	Netherlands
1934968795	Regulus ignicapilla	Netherlands
1934969009	Sitta europaea	Netherlands
1934969707	Anas penelope	Netherlands
1934969715	Turdus merula	Netherlands
1934969717	Fulica atra	Netherlands
1934969879	Alauda arvensis	Netherlands
1934969882	Cettia cetti	Netherlands
1934969886	Poecile montanus	Netherlands
1934969903	Accipiter gentilis	Netherlands
1934969905	Troglodytes troglodytes	Netherlands
1934969906	Dryocopus martius	Netherlands
1934969910	Loxia curvirostra	Netherlands
1934969911	Coccothraustes coccothraustes	Netherlands
1934969915	Lophophanes cristatus	Netherlands
1934969918	Poecile montanus	Netherlands
1934969973	Poecile palustris	Netherlands
1934969977	Athene noctua	Netherlands
1934969980	Loxia curvirostra	Netherlands
1934969983	Loxia curvirostra	Netherlands
1934969984	Fringilla montifringilla	Netherlands
1934969986	Poecile palustris	Netherlands
1934969987	Parus major	Netherlands
1934970095	Turdus merula	Netherlands
1934970096	Gallinula chloropus	Netherlands
1934970097	Carduelis carduelis	Netherlands
1934970098	Phylloscopus collybita	Netherlands
1934970099	Tachybaptus ruficollis	Netherlands
1934970100	Fulica atra	Netherlands
1934970104	Corvus corax	Netherlands
1934970105	Tachybaptus ruficollis	Netherlands
1934970111	Corvus corax	Netherlands
1934970116	Periparus ater	Netherlands
1934970118	Lophophanes cristatus	Netherlands
1934970120	Pyrrhula pyrrhula	Netherlands
1934970127	Haematopus ostralegus	Netherlands
1934970129	Recurvirostra avosetta	Netherlands
1934970258	Vanellus vanellus	Netherlands
1934970265	Rallus aquaticus	Netherlands
1934970273	Larus fuscus	Netherlands
1934970426	Fulica atra	Netherlands
1934970428	Fulica atra	Netherlands
1934970432	Fulica atra	Netherlands
1934970518	Sylvia atricapilla	Netherlands
1934970527	Fringilla coelebs	Netherlands
1934970528	Phylloscopus trochilus	Netherlands
1934970556	Lullula arborea	Netherlands
1934970562	Recurvirostra avosetta	Netherlands
1934970563	Lullula arborea	Netherlands
1934970568	Lullula arborea	Netherlands
1934970574	Fringilla montifringilla	Netherlands
1934970579	Ficedula hypoleuca	Netherlands
1934970622	Troglodytes troglodytes	Netherlands
1934970624	Troglodytes troglodytes	Netherlands
1934970642	Troglodytes troglodytes	Netherlands
1934970643	Pica pica	Netherlands
1934970644	Cyanistes caeruleus	Netherlands
1934970650	Fulica atra	Netherlands
1934970770	Phylloscopus collybita	Netherlands
1934970771	Phylloscopus collybita	Netherlands
1934970774	Phylloscopus collybita	Netherlands
1934970851	Porzana porzana	Netherlands
1934970866	Sylvia curruca	Netherlands
1934970868	Poecile palustris	Netherlands
1934970876	Gallinula chloropus	Netherlands
1934970883	Passer domesticus	Netherlands
1934970885	Sylvia atricapilla	Netherlands
1934970887	Haematopus ostralegus	Netherlands
1934970890	Phylloscopus trochilus	Netherlands
1934970892	Passer domesticus	Netherlands
1934970907	Phylloscopus collybita	Netherlands
1934971086	Streptopelia decaocto	Netherlands
1934971088	Fulica atra	Netherlands
1934971089	Coccothraustes coccothraustes	Netherlands
1934971090	Fringilla coelebs	Netherlands
